,vibration
23348,547
23349,558
23350,589
23351,609
23352,602
23353,591
23354,580
23355,567
23356,567
23357,574
23358,562
23359,537
23360,539
23361,587
23362,638
23363,745
23364,746
23365,713
23366,694
23367,706
23368,715
23369,688
23370,651
23371,648
23372,685
23373,744
23374,746
23375,746
23376,746
23377,745
23378,746
23379,730
23380,693
23381,698
23382,706
23383,672
23384,648
23385,680
23386,735
23387,746
23388,746
23389,736
23390,704
23391,656
23392,622
23393,613
23394,608
23395,585
23396,556
23397,532
23398,526
23399,541
23400,559
23401,565
23402,558
23403,548
23404,538
23405,533
23406,548
23407,549
23408,526
23409,520
23410,558
23411,589
23412,566
23413,745
23414,746
23415,746
23416,746
23417,746
23418,746
23419,702
23420,712
23421,740
23422,734
23423,696
23424,657
23425,630
23426,623
23427,652
23428,698
23429,718
23430,714
23431,718
23432,738
23433,746
23434,746
23435,746
23436,738
23437,679
23438,666
23439,681
23440,681
23441,671
23442,651
23443,635
23444,670
23445,740
23446,746
23447,727
23448,663
23449,655
23450,684
23451,680
23452,611
23453,539
23454,525
23455,553
23456,580
23457,582
23458,555
23459,533
23460,554
23461,586
23462,582
23463,594
23464,605
23465,589
23466,577
23467,601
23468,636
23469,657
23470,679
23471,699
23472,717
23473,746
23474,746
23475,746
23476,746
23477,746
23478,746
23479,746
23480,746
23481,746
23482,729
23483,695
23484,659
23485,637
23486,652
23487,700
23488,742
23489,746
23490,746
23491,744
23492,746
23493,746
23494,746
23495,746
23496,725
23497,668
23498,649
23499,677
23500,694
23501,673
23502,667
23503,726
23504,746
23505,746
23506,746
23507,738
23508,727
23509,680
23510,612
23511,574
23512,547
23513,602
23514,689
23515,746
23516,746
23517,746
23518,725
23519,746
23520,746
23521,746
23522,707
23523,624
23524,580
23525,615
23526,666
23527,679
23528,672
23529,704
23530,746
23531,746
23532,746
23533,722
23534,682
23535,644
23536,627
23537,595
23538,524
23539,466
23540,475
23541,522
23542,540
23543,523
23544,519
23545,529
23546,549
23547,586
23548,620
23549,606
23550,557
23551,532
23552,566
23553,617
23554,623
23555,573
23556,509
23557,501
23558,570
23559,645
23560,640
23561,590
23562,578
23563,680
23564,623
23565,570
23566,589
23567,687
23568,746
23569,746
23570,737
23571,746
23572,746
23573,746
23574,746
23575,746
23576,726
23577,672
23578,637
23579,624
23580,631
23581,641
23582,654
23583,699
23584,739
23585,746
23586,746
23587,746
23588,746
23589,746
23590,691
23591,616
23592,562
23593,540
23594,539
23595,537
23596,506
23597,489
23598,531
23599,584
23600,600
23601,578
23602,547
23603,557
23604,585
23605,582
23606,565
23607,542
23608,502
23609,499
23610,546
23611,591
23612,600
23613,672
23614,673
23615,709
23616,746
23617,745
23618,746
23619,746
23620,746
23621,746
23622,746
23623,732
23624,712
23625,709
23626,705
23627,704
23628,722
23629,737
23630,731
23631,715
23632,703
23633,696
23634,677
23635,665
23636,659
23637,622
23638,584
23639,551
23640,540
23641,558
23642,577
23643,578
23644,552
23645,539
23646,565
23647,581
23648,576
23649,581
23650,562
23651,542
23652,558
23653,586
23654,592
23655,583
23656,575
23657,571
23658,560
23659,576
23660,629
23661,648
23662,602
23663,599
23664,621
23665,609
23666,608
23667,632
23668,664
23669,691
23670,713
23671,733
23672,746
23673,746
23674,746
23675,746
23676,746
23677,746
23678,746
23679,746
23680,689
23681,669
23682,655
23683,630
23684,608
23685,611
23686,660
23687,730
23688,746
23689,746
23690,744
23691,746
23692,746
23693,746
23694,744
23695,694
23696,662
23697,653
23698,640
23699,607
23700,593
23701,645
23702,745
23703,746
23704,746
23705,695
23706,681
23707,688
23708,673
23709,637
23710,587
23711,529
23712,493
23713,699
23714,719
23715,738
23716,735
23717,729
23718,746
23719,746
23720,746
23721,746
23722,746
23723,746
23724,738
23725,745
23726,713
23727,658
23728,655
23729,700
23730,716
23731,705
23732,724
23733,746
23734,746
23735,746
23736,746
23737,746
23738,716
23739,673
23740,649
23741,624
23742,574
23743,516
23744,492
23745,517
23746,558
23747,578
23748,558
23749,529
23750,528
23751,558
23752,570
23753,531
23754,474
23755,456
23756,475
23757,497
23758,511
23759,512
23760,513
23761,535
23762,571
23763,577
23764,565
23765,528
23766,532
23767,577
23768,614
23769,621
23770,621
23771,640
23772,667
23773,689
23774,710
23775,729
23776,745
23777,746
23778,746
23779,746
23780,717
23781,717
23782,730
23783,720
23784,700
23785,675
23786,655
23787,677
23788,740
23789,746
23790,746
23791,746
23792,746
23793,746
23794,746
23795,746
23796,715
23797,695
23798,721
23799,728
23800,709
23801,687
23802,675
23803,690
23804,744
23805,746
23806,746
23807,746
23808,738
23809,698
23810,668
23811,667
23812,669
23813,624
23814,670
23815,714
23816,736
23817,746
23818,746
23819,746
23820,746
23821,746
23822,746
23823,666
23824,604
23825,580
23826,571
23827,556
23828,525
23829,506
23830,545
23831,603
23832,624
23833,615
23834,593
23835,573
23836,559
23837,554
23838,560
23839,542
23840,505
23841,480
23842,482
23843,506
23844,532
23845,550
23846,548
23847,525
23848,531
23849,562
23850,584
23851,602
23852,623
23853,640
23854,648
23855,652
23856,689
23857,746
23858,746
23859,746
23860,692
23861,716
23862,746
23863,745
23864,746
23865,746
23866,745
23867,746
23868,666
23869,662
23870,684
23871,706
23872,745
23873,746
23874,692
23875,693
23876,746
23877,746
23878,707
23879,677
23880,681
23881,670
23882,669
23883,677
23884,670
23885,666
23886,704
23887,746
23888,746
23889,702
23890,609
23891,581
23892,583
23893,561
23894,510
23895,448
23896,392
23897,392
23898,473
23899,541
23900,537
23901,516
23902,520
23903,531
23904,517
23905,496
23906,490
23907,486
23908,503
23909,540
23910,562
23911,582
23912,639
23913,745
23914,746
23915,746
23916,695
23917,666
23918,638
23919,605
23920,591
23921,588
23922,588
23923,597
23924,621
23925,638
23926,627
23927,607
23928,596
23929,576
23930,554
23931,533
23932,510
23933,492
23934,490
23935,500
23936,503
23937,510
23938,527
23939,562
23940,607
23941,631
23942,621
23943,603
23944,607
23945,631
23946,670
23947,709
23948,713
23949,678
23950,638
23951,649
23952,720
23953,746
23954,746
23955,730
23956,665
23957,664
23958,701
23959,719
23960,698
23961,671
23962,692
23963,724
23964,706
23965,740
23966,746
23967,746
23968,740
23969,725
23970,706
23971,661
23972,618
23973,620
23974,666
23975,725
23976,735
23977,687
23978,653
23979,655
23980,644
23981,590
23982,534
23983,493
23984,458
23985,430
23986,434
23987,467
23988,495
23989,512
23990,513
23991,490
23992,481
23993,485
23994,492
23995,488
23996,481
23997,477
23998,486
23999,537
24000,613
24001,646
24002,622
24003,637
24004,730
24005,746
24006,746
24007,729
24008,666
24009,644
24010,669
24011,710
24012,718
24013,615
24014,591
24015,566
24016,535
24017,524
24018,520
24019,504
24020,491
24021,499
24022,497
24023,466
24024,441
24025,436
24026,447
24027,477
24028,520
24029,564
24030,602
24031,615
24032,595
24033,576
24034,601
24035,642
24036,662
24037,648
24038,629
24039,654
24040,709
24041,723
24042,679
24043,638
24044,639
24045,673
24046,713
24047,724
24048,702
24049,710
24050,746
24051,746
24052,746
24053,746
24054,746
24055,746
24056,746
24057,746
24058,746
24059,722
24060,702
24061,701
24062,706
24063,501
24064,424
24065,356
24066,348
24067,389
24068,446
24069,515
24070,558
24071,556
24072,559
24073,591
24074,599
24075,563
24076,536
24077,533
24078,531
24079,548
24080,596
24081,643
24082,679
24083,712
24084,735
24085,718
24086,669
24087,646
24088,684
24089,717
24090,685
24091,635
24092,637
24093,676
24094,722
24095,746
24096,746
24097,746
24098,746
24099,746
24100,746
24101,746
24102,737
24103,740
24104,713
24105,666
24106,674
24107,735
24108,746
24109,732
24110,745
24111,745
24112,746
24113,421
24114,429
24115,449
24116,461
24117,492
24118,539
24119,570
24120,595
24121,631
24122,661
24123,673
24124,673
24125,685
24126,706
24127,710
24128,704
24129,711
24130,715
24131,698
24132,687
24133,688
24134,687
24135,674
24136,672
24137,718
24138,746
24139,746
24140,746
24141,746
24142,746
24143,746
24144,746
24145,746
24146,746
24147,746
24148,685
24149,656
24150,667
24151,679
24152,699
24153,726
24154,746
24155,746
24156,746
24157,746
24158,746
24159,718
24160,734
24161,730
24162,675
24163,745
24164,746
24165,746
24166,746
24167,746
24168,745
24169,707
24170,680
24171,664
24172,655
24173,667
24174,692
24175,705
24176,709
24177,724
24178,738
24179,703
24180,630
24181,571
24182,531
24183,503
24184,482
24185,452
24186,409
24187,403
24188,456
24189,514
24190,528
24191,516
24192,495
24193,486
24194,501
24195,507
24196,494
24197,501
24198,542
24199,579
24200,595
24201,636
24202,708
24203,746
24204,746
24205,707
24206,674
24207,688
24208,743
24209,746
24210,678
24211,581
24212,567
24213,653
24214,666
24215,716
24216,746
24217,746
24218,746
24219,746
24220,746
24221,744
24222,746
24223,746
24224,735
24225,734
24226,745
24227,733
24228,712
24229,716
24230,722
24231,733
24232,746
24233,746
24234,746
24235,746
24236,746
24237,746
24238,745
24239,745
24240,746
24241,708
24242,661
24243,649
24244,675
24245,687
24246,650
24247,611
24248,619
24249,638
24250,610
24251,571
24252,548
24253,527
24254,514
24255,509
24256,465
24257,419
24258,422
24259,453
24260,450
24261,434
24262,462
24263,745
24264,746
24265,746
24266,728
24267,746
24268,746
24269,725
24270,642
24271,638
24272,687
24273,715
24274,707
24275,701
24276,733
24277,744
24278,746
24279,726
24280,684
24281,704
24282,738
24283,710
24284,645
24285,618
24286,666
24287,734
24288,746
24289,717
24290,653
24291,604
24292,588
24293,604
24294,614
24295,562
24296,500
24297,489
24298,510
24299,522
24300,527
24301,533
24302,510
24303,455
24304,434
24305,477
24306,525
24307,534
24308,516
24309,518
24310,553
24311,605
24312,662
24313,745
24314,745
24315,719
24316,691
24317,711
24318,746
24319,746
24320,746
24321,718
24322,725
24323,746
24324,746
24325,680
24326,669
24327,713
24328,733
24329,714
24330,710
24331,737
24332,746
24333,718
24334,675
24335,615
24336,577
24337,569
24338,555
24339,523
24340,490
24341,501
24342,535
24343,561
24344,548
24345,497
24346,455
24347,453
24348,484
24349,495
24350,471
24351,475
24352,506
24353,527
24354,544
24355,598
24356,675
24357,708
24358,678
24359,630
24360,618
24361,660
24362,710
24363,746
24364,746
24365,746
24366,746
24367,746
24368,746
24369,746
24370,731
24371,745
24372,728
24373,683
24374,683
24375,738
24376,745
24377,746
24378,746
24379,746
24380,746
24381,746
24382,746
24383,723
24384,672
24385,643
24386,644
24387,669
24388,679
24389,671
24390,655
24391,639
24392,651
24393,712
24394,746
24395,746
24396,746
24397,676
24398,612
24399,564
24400,501
24401,449
24402,407
24403,360
24404,339
24405,368
24406,418
24407,465
24408,526
24409,578
24410,580
24411,553
24412,533
24413,678
24414,654
24415,609
24416,560
24417,548
24418,586
24419,596
24420,541
24421,482
24422,461
24423,476
24424,504
24425,513
24426,478
24427,443
24428,468
24429,524
24430,553
24431,570
24432,620
24433,671
24434,677
24435,649
24436,633
24437,650
24438,666
24439,668
24440,663
24441,658
24442,663
24443,681
24444,686
24445,671
24446,661
24447,679
24448,706
24449,697
24450,668
24451,669
24452,726
24453,746
24454,746
24455,746
24456,745
24457,746
24458,746
24459,746
24460,745
24461,720
24462,692
24463,634
24464,635
24465,638
24466,658
24467,707
24468,746
24469,746
24470,700
24471,687
24472,724
24473,711
24474,610
24475,494
24476,435
24477,435
24478,442
24479,445
24480,437
24481,426
24482,463
24483,535
24484,563
24485,523
24486,483
24487,483
24488,494
24489,505
24490,544
24491,588
24492,626
24493,664
24494,707
24495,714
24496,678
24497,653
24498,679
24499,715
24500,695
24501,640
24502,610
24503,622
24504,652
24505,682
24506,704
24507,722
24508,738
24509,746
24510,746
24511,746
24512,746
24513,716
24514,746
24515,746
24516,746
24517,746
24518,684
24519,691
24520,730
24521,726
24522,717
24523,745
24524,746
24525,695
24526,630
24527,646
24528,683
24529,649
24530,574
24531,529
24532,506
24533,484
24534,502
24535,533
24536,528
24537,511
24538,512
24539,497
24540,455
24541,436
24542,453
24543,448
24544,422
24545,439
24546,513
24547,589
24548,612
24549,593
24550,601
24551,658
24552,729
24553,746
24554,704
24555,645
24556,643
24557,696
24558,744
24559,733
24560,667
24561,620
24562,641
24563,637
24564,609
24565,596
24566,599
24567,627
24568,653
24569,653
24570,657
24571,710
24572,746
24573,746
24574,746
24575,661
24576,574
24577,529
24578,488
24579,428
24580,354
24581,315
24582,350
24583,444
24584,531
24585,556
24586,559
24587,588
24588,615
24589,604
24590,575
24591,547
24592,528
24593,534
24594,558
24595,588
24596,629
24597,676
24598,690
24599,679
24600,687
24601,711
24602,703
24603,667
24604,642
24605,638
24606,640
24607,655
24608,689
24609,730
24610,746
24611,746
24612,746
24613,468
24614,443
24615,443
24616,466
24617,511
24618,560
24619,585
24620,594
24621,625
24622,683
24623,718
24624,698
24625,647
24626,629
24627,648
24628,653
24629,632
24630,603
24631,592
24632,606
24633,646
24634,683
24635,697
24636,700
24637,730
24638,746
24639,746
24640,746
24641,746
24642,746
24643,746
24644,746
24645,730
24646,660
24647,676
24648,735
24649,746
24650,738
24651,710
24652,714
24653,746
24654,746
24655,746
24656,746
24657,707
24658,708
24659,719
24660,715
24661,686
24662,634
24663,648
24664,666
24665,701
24666,711
24667,687
24668,670
24669,699
24670,745
24671,746
24672,746
24673,746
24674,746
24675,746
24676,746
24677,746
24678,746
24679,746
24680,746
24681,746
24682,717
24683,672
24684,684
24685,726
24686,744
24687,745
24688,746
24689,746
24690,746
24691,746
24692,746
24693,710
24694,645
24695,674
24696,737
24697,730
24698,662
24699,611
24700,601
24701,623
24702,667
24703,673
24704,624
24705,615
24706,703
24707,746
24708,746
24709,661
24710,616
24711,601
24712,552
24713,675
24714,702
24715,721
24716,746
24717,745
24718,746
24719,746
24720,746
24721,746
24722,746
24723,746
24724,696
24725,686
24726,725
24727,740
24728,716
24729,692
24730,702
24731,736
24732,746
24733,746
24734,746
24735,716
24736,704
24737,701
24738,697
24739,699
24740,702
24741,706
24742,729
24743,746
24744,730
24745,683
24746,660
24747,650
24748,617
24749,560
24750,513
24751,496
24752,507
24753,508
24754,480
24755,465
24756,501
24757,542
24758,531
24759,498
24760,475
24761,459
24762,460
24763,745
24764,720
24765,711
24766,720
24767,708
24768,681
24769,667
24770,679
24771,718
24772,746
24773,745
24774,746
24775,746
24776,726
24777,702
24778,725
24779,734
24780,685
24781,619
24782,589
24783,595
24784,619
24785,645
24786,682
24787,739
24788,746
24789,746
24790,738
24791,697
24792,632
24793,560
24794,514
24795,479
24796,419
24797,359
24798,348
24799,384
24800,439
24801,503
24802,549
24803,564
24804,567
24805,557
24806,530
24807,535
24808,574
24809,594
24810,588
24811,595
24812,617
24813,675
24814,716
24815,745
24816,746
24817,746
24818,746
24819,746
24820,746
24821,746
24822,689
24823,652
24824,659
24825,694
24826,736
24827,740
24828,701
24829,684
24830,731
24831,746
24832,746
24833,746
24834,676
24835,666
24836,716
24837,729
24838,689
24839,667
24840,690
24841,725
24842,745
24843,746
24844,732
24845,696
24846,674
24847,665
24848,643
24849,578
24850,508
24851,490
24852,509
24853,523
24854,519
24855,514
24856,512
24857,510
24858,503
24859,484
24860,477
24861,495
24862,522
24863,745
24864,746
24865,726
24866,698
24867,677
24868,656
24869,648
24870,683
24871,743
24872,746
24873,746
24874,746
24875,746
24876,746
24877,746
24878,735
24879,667
24880,637
24881,642
24882,649
24883,639
24884,638
24885,680
24886,736
24887,746
24888,724
24889,703
24890,685
24891,635
24892,567
24893,506
24894,444
24895,414
24896,458
24897,516
24898,502
24899,449
24900,442
24901,482
24902,498
24903,492
24904,486
24905,475
24906,473
24907,501
24908,539
24909,555
24910,576
24911,627
24912,664
24913,709
24914,672
24915,683
24916,726
24917,746
24918,746
24919,703
24920,711
24921,745
24922,746
24923,746
24924,746
24925,746
24926,746
24927,746
24928,746
24929,728
24930,687
24931,664
24932,682
24933,723
24934,744
24935,729
24936,719
24937,739
24938,746
24939,707
24940,667
24941,676
24942,715
24943,728
24944,702
24945,666
24946,646
24947,631
24948,611
24949,596
24950,567
24951,516
24952,479
24953,482
24954,512
24955,539
24956,544
24957,528
24958,490
24959,457
24960,466
24961,489
24962,469
24963,678
24964,716
24965,744
24966,746
24967,746
24968,729
24969,742
24970,746
24971,746
24972,717
24973,672
24974,650
24975,654
24976,674
24977,692
24978,716
24979,745
24980,746
24981,746
24982,746
24983,746
24984,746
24985,746
24986,743
24987,673
24988,617
24989,599
24990,622
24991,657
24992,666
24993,665
24994,698
24995,746
24996,746
24997,746
24998,746
24999,746
25000,746
25001,682
25002,592
25003,543
25004,521
25005,502
25006,482
25007,482
25008,502
25009,542
25010,582
25011,596
25012,593
25013,565
25014,635
25015,698
25016,734
25017,728
25018,673
25019,610
25020,600
25021,656
25022,733
25023,745
25024,733
25025,669
25026,654
25027,705
25028,746
25029,746
25030,710
25031,682
25032,691
25033,710
25034,707
25035,695
25036,711
25037,746
25038,745
25039,746
25040,746
25041,726
25042,693
25043,716
25044,744
25045,719
25046,673
25047,674
25048,706
25049,711
25050,701
25051,723
25052,746
25053,746
25054,746
25055,746
25056,737
25057,717
25058,719
25059,707
25060,670
25061,609
25062,551
25063,740
25064,689
25065,642
25066,620
25067,611
25068,576
25069,531
25070,492
25071,456
25072,447
25073,480
25074,538
25075,570
25076,564
25077,536
25078,490
25079,448
25080,449
25081,477
25082,485
25083,475
25084,479
25085,513
25086,581
25087,661
25088,708
25089,703
25090,681
25091,700
25092,746
25093,746
25094,746
25095,711
25096,697
25097,715
25098,737
25099,718
25100,661
25101,631
25102,673
25103,738
25104,746
25105,746
25106,746
25107,746
25108,746
25109,746
25110,746
25111,746
25112,746
25113,626
25114,630
25115,577
25116,499
25117,469
25118,492
25119,502
25120,470
25121,447
25122,464
25123,499
25124,522
25125,533
25126,545
25127,570
25128,619
25129,657
25130,636
25131,598
25132,621
25133,690
25134,724
25135,703
25136,684
25137,696
25138,728
25139,746
25140,721
25141,676
25142,672
25143,707
25144,712
25145,662
25146,629
25147,678
25148,746
25149,746
25150,746
25151,746
25152,746
25153,746
25154,746
25155,717
25156,708
25157,740
25158,746
25159,717
25160,671
25161,651
25162,678
25163,657
25164,663
25165,625
25166,576
25167,533
25168,503
25169,508
25170,535
25171,551
25172,557
25173,559
25174,550
25175,525
25176,487
25177,459
25178,459
25179,463
25180,453
25181,445
25182,456
25183,507
25184,585
25185,653
25186,683
25187,690
25188,705
25189,727
25190,735
25191,731
25192,726
25193,717
25194,699
25195,681
25196,666
25197,657
25198,669
25199,689
25200,694
25201,688
25202,695
25203,711
25204,726
25205,745
25206,746
25207,746
25208,746
25209,746
25210,746
25211,746
25212,708
25213,745
25214,745
25215,745
25216,704
25217,676
25218,709
25219,726
25220,661
25221,576
25222,603
25223,716
25224,746
25225,746
25226,746
25227,737
25228,743
25229,746
25230,746
25231,710
25232,630
25233,562
25234,536
25235,522
25236,502
25237,499
25238,529
25239,581
25240,618
25241,608
25242,561
25243,534
25244,550
25245,559
25246,526
25247,488
25248,475
25249,464
25250,460
25251,469
25252,500
25253,545
25254,593
25255,619
25256,598
25257,579
25258,604
25259,674
25260,728
25261,724
25262,696
25263,600
25264,584
25265,677
25266,746
25267,746
25268,746
25269,727
25270,746
25271,746
25272,711
25273,627
25274,557
25275,533
25276,530
25277,522
25278,522
25279,544
25280,572
25281,572
25282,546
25283,516
25284,511
25285,529
25286,543
25287,544
25288,538
25289,521
25290,525
25291,562
25292,591
25293,582
25294,572
25295,569
25296,560
25297,560
25298,597
25299,653
25300,700
25301,706
25302,668
25303,636
25304,673
25305,746
25306,746
25307,746
25308,732
25309,735
25310,746
25311,746
25312,713
25313,745
25314,746
25315,727
25316,655
25317,630
25318,637
25319,637
25320,641
25321,683
25322,744
25323,746
25324,746
25325,747
25326,746
25327,746
25328,746
25329,721
25330,663
25331,641
25332,632
25333,595
25334,513
25335,443
25336,474
25337,561
25338,618
25339,631
25340,622
25341,601
25342,566
25343,547
25344,548
25345,530
25346,487
25347,449
25348,435
25349,456
25350,504
25351,561
25352,592
25353,589
25354,581
25355,597
25356,630
25357,663
25358,689
25359,686
25360,667
25361,679
25362,713
25363,745
25364,746
25365,746
25366,746
25367,746
25368,746
25369,702
25370,671
25371,680
25372,700
25373,704
25374,687
25375,682
25376,715
25377,746
25378,746
25379,746
25380,746
25381,746
25382,746
25383,746
25384,734
25385,714
25386,671
25387,606
25388,568
25389,581
25390,605
25391,589
25392,545
25393,524
25394,529
25395,523
25396,520
25397,545
25398,566
25399,543
25400,497
25401,450
25402,425
25403,461
25404,518
25405,526
25406,494
25407,492
25408,530
25409,567
25410,607
25411,634
25412,621
25413,713
25414,726
25415,700
25416,676
25417,723
25418,746
25419,746
25420,746
25421,746
25422,746
25423,746
25424,746
25425,706
25426,644
25427,652
25428,700
25429,722
25430,673
25431,638
25432,693
25433,746
25434,746
25435,719
25436,693
25437,725
25438,733
25439,686
25440,627
25441,588
25442,581
25443,595
25444,624
25445,665
25446,724
25447,746
25448,731
25449,707
25450,689
25451,641
25452,569
25453,491
25454,405
25455,329
25456,333
25457,404
25458,457
25459,475
25460,504
25461,533
25462,548
25463,745
25464,725
25465,662
25466,629
25467,660
25468,721
25469,733
25470,675
25471,631
25472,688
25473,746
25474,746
25475,746
25476,746
25477,746
25478,746
25479,746
25480,745
25481,692
25482,634
25483,637
25484,687
25485,721
25486,712
25487,701
25488,740
25489,746
25490,746
25491,746
25492,723
25493,688
25494,698
25495,705
25496,668
25497,625
25498,617
25499,682
25500,703
25501,691
25502,681
25503,670
25504,653
25505,642
25506,622
25507,552
25508,472
25509,455
25510,474
25511,478
25512,499
25513,620
25514,630
25515,647
25516,680
25517,712
25518,721
25519,710
25520,700
25521,699
25522,690
25523,667
25524,656
25525,670
25526,704
25527,744
25528,746
25529,746
25530,746
25531,746
25532,746
25533,746
25534,746
25535,746
25536,746
25537,746
25538,638
25539,632
25540,719
25541,744
25542,746
25543,746
25544,746
25545,746
25546,746
25547,746
25548,744
25549,709
25550,686
25551,679
25552,666
25553,640
25554,609
25555,600
25556,630
25557,669
25558,676
25559,639
25560,586
25561,575
25562,634
25563,661
25564,667
25565,620
25566,516
25567,454
25568,445
25569,415
25570,373
25571,392
25572,472
25573,532
25574,540
25575,523
25576,502
25577,494
25578,506
25579,521
25580,540
25581,563
25582,582
25583,603
25584,641
25585,685
25586,709
25587,712
25588,711
25589,705
25590,693
25591,682
25592,666
25593,648
25594,665
25595,702
25596,717
25597,710
25598,718
25599,745
25600,746
25601,746
25602,746
25603,746
25604,746
25605,746
25606,700
25607,658
25608,665
25609,729
25610,746
25611,746
25612,701
25613,608
25614,636
25615,666
25616,693
25617,738
25618,744
25619,746
25620,746
25621,711
25622,619
25623,513
25624,463
25625,460
25626,426
25627,353
25628,327
25629,385
25630,482
25631,569
25632,592
25633,558
25634,540
25635,561
25636,577
25637,555
25638,518
25639,498
25640,515
25641,574
25642,648
25643,683
25644,684
25645,691
25646,730
25647,746
25648,746
25649,681
25650,629
25651,629
25652,668
25653,695
25654,703
25655,720
25656,746
25657,744
25658,746
25659,746
25660,746
25661,746
25662,746
25663,554
25664,511
25665,482
25666,455
25667,420
25668,402
25669,428
25670,466
25671,486
25672,495
25673,491
25674,476
25675,470
25676,499
25677,554
25678,595
25679,612
25680,635
25681,662
25682,665
25683,649
25684,654
25685,685
25686,695
25687,647
25688,576
25689,547
25690,591
25691,662
25692,700
25693,701
25694,695
25695,703
25696,736
25697,746
25698,746
25699,746
25700,745
25701,746
25702,746
25703,733
25704,689
25705,688
25706,697
25707,698
25708,707
25709,741
25710,746
25711,746
25712,746
25713,742
25714,745
25715,746
25716,746
25717,746
25718,746
25719,711
25720,658
25721,646
25722,690
25723,707
25724,652
25725,594
25726,612
25727,681
25728,727
25729,746
25730,746
25731,732
25732,723
25733,703
25734,624
25735,512
25736,441
25737,433
25738,427
25739,396
25740,385
25741,410
25742,449
25743,504
25744,552
25745,559
25746,532
25747,519
25748,524
25749,516
25750,507
25751,518
25752,562
25753,623
25754,670
25755,679
25756,663
25757,673
25758,728
25759,746
25760,746
25761,705
25762,618
25763,705
25764,715
25765,691
25766,629
25767,579
25768,593
25769,662
25770,744
25771,746
25772,746
25773,747
25774,746
25775,746
25776,746
25777,747
25778,746
25779,746
25780,746
25781,709
25782,640
25783,623
25784,670
25785,735
25786,746
25787,746
25788,746
25789,745
25790,746
25791,746
25792,736
25793,714
25794,704
25795,676
25796,604
25797,534
25798,531
25799,607
25800,722
25801,746
25802,698
25803,639
25804,694
25805,746
25806,746
25807,627
25808,520
25809,472
25810,462
25811,461
25812,436
25813,319
25814,332
25815,405
25816,484
25817,533
25818,564
25819,572
25820,556
25821,520
25822,502
25823,525
25824,554
25825,575
25826,592
25827,598
25828,600
25829,635
25830,705
25831,746
25832,746
25833,716
25834,667
25835,646
25836,660
25837,683
25838,698
25839,704
25840,702
25841,717
25842,746
25843,747
25844,746
25845,746
25846,746
25847,746
25848,746
25849,730
25850,692
25851,667
25852,655
25853,674
25854,706
25855,719
25856,726
25857,746
25858,746
25859,746
25860,746
25861,746
25862,746
25863,745
25864,687
25865,658
25866,634
25867,549
25868,444
25869,411
25870,438
25871,426
25872,384
25873,394
25874,473
25875,566
25876,636
25877,660
25878,636
25879,607
25880,602
25881,589
25882,557
25883,553
25884,575
25885,587
25886,585
25887,602
25888,656
25889,724
25890,746
25891,711
25892,669
25893,665
25894,668
25895,652
25896,644
25897,656
25898,679
25899,724
25900,746
25901,746
25902,746
25903,746
25904,746
25905,746
25906,746
25907,746
25908,746
25909,691
25910,666
25911,686
25912,727
25913,637
25914,685
25915,664
25916,644
25917,717
25918,746
25919,746
25920,712
25921,679
25922,681
25923,612
25924,496
25925,405
25926,385
25927,386
25928,389
25929,403
25930,435
25931,493
25932,569
25933,628
25934,638
25935,626
25936,625
25937,617
25938,571
25939,513
25940,498
25941,528
25942,562
25943,595
25944,635
25945,658
25946,645
25947,647
25948,717
25949,746
25950,746
25951,746
25952,744
25953,746
25954,746
25955,746
25956,746
25957,746
25958,746
25959,746
25960,725
25961,700
25962,684
25963,668
25964,665
25965,674
25966,710
25967,734
25968,735
25969,746
25970,746
25971,734
25972,666
25973,625
25974,619
25975,618
25976,585
25977,503
25978,430
25979,432
25980,475
25981,491
25982,476
25983,454
25984,448
25985,470
25986,498
25987,510
25988,509
25989,529
25990,551
25991,539
25992,540
25993,590
25994,636
25995,650
25996,661
25997,676
25998,676
25999,661
26000,649
26001,639
26002,635
26003,652
26004,677
26005,674
26006,636
26007,615
26008,659
26009,746
26010,746
26011,746
26012,746
26013,745
26014,717
26015,741
26016,746
26017,746
26018,737
26019,679
26020,666
26021,687
26022,701
26023,671
26024,600
26025,544
26026,546
26027,597
26028,684
26029,746
26030,746
26031,713
26032,669
26033,704
26034,709
26035,611
26036,498
26037,449
26038,409
26039,341
26040,308
26041,354
26042,437
26043,520
26044,567
26045,563
26046,553
26047,574
26048,603
26049,598
26050,571
26051,550
26052,539
26053,549
26054,594
26055,644
26056,663
26057,672
26058,689
26059,701
26060,702
26061,692
26062,669
26063,619
26064,651
26065,731
26066,746
26067,716
26068,719
26069,746
26070,746
26071,746
26072,746
26073,691
26074,694
26075,730
26076,719
26077,660
26078,612
26079,611
26080,639
26081,658
26082,657
26083,659
26084,692
26085,746
26086,746
26087,746
26088,697
26089,690
26090,721
26091,688
26092,577
26093,463
26094,400
26095,394
26096,426
26097,469
26098,504
26099,523
26100,540
26101,567
26102,587
26103,581
26104,564
26105,561
26106,558
26107,545
26108,538
26109,550
26110,582
26111,620
26112,653
26113,745
26114,746
26115,695
26116,713
26117,746
26118,746
26119,741
26120,616
26121,579
26122,642
26123,726
26124,746
26125,727
26126,707
26127,735
26128,746
26129,746
26130,678
26131,641
26132,618
26133,562
26134,470
26135,392
26136,366
26137,406
26138,464
26139,481
26140,456
26141,444
26142,479
26143,540
26144,580
26145,572
26146,543
